workout,start,end,exercise,weight,bodyweight,extraWeight,assistingWeight,reps,time,warmup,max,fail,checked,setComment,workoutComment,form,sleep,calories,stress 
Discogym 2024,1714385426568,1714387613381,Press,"22,5",,,,8,,false,false,false,,,,4,7,3,5
Discogym 2024,1714385426568,1714387613381,Press,"22,5",,,,7,,false,false,false,,,,4,7,3,5
Discogym 2024,1714385426568,1714387613381,Press,"22,5",,,,6,,false,false,false,,,,4,7,3,5
Discogym 2024,1714385426568,1714387613381,Skivstångscurl,20,,,,8,,false,false,false,,,,4,7,3,5
Discogym 2024,1714385426568,1714387613381,Dips,,"73,5",0,,8,,false,true,false,,,,4,7,3,5
Discogym 2024,1714385426568,1714387613381,Latsdrag,50,,,,12,,false,false,false,,,,4,7,3,5
Discogym 2024,1714385426568,1714387613381,Latsdrag,60,,,,5,,false,false,false,,,,4,7,3,5
Discogym 2024,1714385426568,1714387613381,Latsdrag,50,,,,7,,false,false,false,,,,4,7,3,5
Discogym 2024,1714385426568,1714387613381,Triceps pushdown med rep,"17,5",,,,8,,false,false,false,,,,4,7,3,5
Discogym 2024,1714385426568,1714387613381,Planka,,"73,5",0,,,00:01:34,false,false,false,,,,4,7,3,5
Discogym 2024,1714385426568,1714387613381,Sidoplanka,,"73,5",0,,,00:00:50,false,false,false,,,,4,7,3,5
Discogym 2024,1714385426568,1714387613381,Sidoplanka,,"73,5",0,,,00:00:50,false,false,false,,,,4,7,3,5
"Helkropp, maratonfas",1713176630330,1713179199434,Liggande hantelpress,15,,,,10,,true,false,false,,,,5,5,3,4
"Helkropp, maratonfas",1713176630330,1713179199434,Liggande hantelpress,15,,,,7,,false,false,false,,,,5,5,3,4
"Helkropp, maratonfas",1713176630330,1713179199434,Liggande hantelpress,15,,,,5,,false,false,false,,,,5,5,3,4
"Helkropp, maratonfas",1713176630330,1713179199434,Marklyft,50,,,,10,,true,false,false,,,,5,5,3,4
"Helkropp, maratonfas",1713176630330,1713179199434,Marklyft,80,,,,5,,false,false,false,,,,5,5,3,4
"Helkropp, maratonfas",1713176630330,1713179199434,Marklyft,80,,,,5,,false,false,false,,,,5,5,3,4
"Helkropp, maratonfas",1713176630330,1713179199434,Skivstångsrodd,50,,,,6,,false,false,false,,,,5,5,3,4
"Helkropp, maratonfas",1713176630330,1713179199434,Press,20,,,,10,,true,false,false,,,,5,5,3,4
"Helkropp, maratonfas",1713176630330,1713179199434,Press,"22,5",,,,8,,false,false,false,,,,5,5,3,4
"Helkropp, maratonfas",1713176630330,1713179199434,Press,"22,5",,,,8,,false,false,false,,,,5,5,3,4
"Helkropp, maratonfas",1713176630330,1713179199434,Enbensböj,,"73,5",,35,8,,true,false,false,,,,5,5,3,4
"Helkropp, maratonfas",1713176630330,1713179199434,Utfall med hantlar,20,,,,5,,false,false,false,,,,5,5,3,4
"Helkropp, maratonfas",1713176630330,1713179199434,Chins,,"73,5",0,,4,,false,false,false,,,,5,5,3,4
"Helkropp, maratonfas",1713176630330,1713179199434,Chins,,"73,5",0,,3,,false,false,false,,,,5,5,3,4
"Helkropp, maratonfas",1713176630330,1713179199434,Chins,,"73,5",0,,3,,false,false,false,,,,5,5,3,4
"Helkropp, maratonfas",1713176630330,1713179199434,Dips,,"73,5",0,,8,,false,false,false,,,,5,5,3,4
"Helkropp, maratonfas",1713176630330,1713179199434,Planka,,"73,5",0,,,00:01:32,false,false,false,,,,5,5,3,4
"Helkropp, maratonfas",1713176630330,1713179199434,Sidoplanka,,"73,5",0,,,00:00:48,false,false,false,,,,5,5,3,4
"Helkropp, maratonfas",1713176630330,1713179199434,Sidoplanka,,"73,5",0,,,00:00:48,false,false,false,,,,5,5,3,4
"Helkropp, maratonfas",1712742961796,1712745678181,Bänkpress,20,,,,10,,true,false,false,,,,5,7,5,6
"Helkropp, maratonfas",1712742961796,1712745678181,Bänkpress,"42,5",,,,8,,false,false,false,,,,5,7,5,6
"Helkropp, maratonfas",1712742961796,1712745678181,Bänkpress,"42,5",,,,8,,false,false,false,,,,5,7,5,6
"Helkropp, maratonfas",1712742961796,1712745678181,Marklyft,50,,,,10,,true,false,false,,,,5,7,5,6
"Helkropp, maratonfas",1712742961796,1712745678181,Marklyft,75,,,,8,,false,false,false,,,,5,7,5,6
"Helkropp, maratonfas",1712742961796,1712745678181,Marklyft,75,,,,8,,false,false,false,,,,5,7,5,6
"Helkropp, maratonfas",1712742961796,1712745678181,Skivstångsrodd,50,,,,5,,false,false,false,,,,5,7,5,6
"Helkropp, maratonfas",1712742961796,1712745678181,Press,20,,,,10,,true,false,false,,,,5,7,5,6
"Helkropp, maratonfas",1712742961796,1712745678181,Press,"22,5",,,,8,,false,false,false,,,,5,7,5,6
"Helkropp, maratonfas",1712742961796,1712745678181,Press,"22,5",,,,5,,false,false,false,,,,5,7,5,6
"Helkropp, maratonfas",1712742961796,1712745678181,Enbensböj,,"73,5",,35,7,,true,false,false,,,,5,7,5,6
"Helkropp, maratonfas",1712742961796,1712745678181,Utfall med hantlar,"17,5",,,,8,,false,false,false,,,,5,7,5,6
"Helkropp, maratonfas",1712742961796,1712745678181,Chins,,"73,5",0,,4,,false,false,false,,,,5,7,5,6
"Helkropp, maratonfas",1712742961796,1712745678181,Chins,,"73,5",0,,3,,false,false,false,,,,5,7,5,6
"Helkropp, maratonfas",1712742961796,1712745678181,Chins,,"73,5",0,,2,,false,false,false,,,,5,7,5,6
"Helkropp, maratonfas",1712742961796,1712745678181,Dips,,"73,5",0,,10,,false,false,false,,,,5,7,5,6
"Helkropp, maratonfas",1712742961796,1712745678181,Planka,,"73,5",0,,,00:01:30,false,false,false,,,,5,7,5,6
"Helkropp, maratonfas",1712742961796,1712745678181,Sidoplanka,,"73,5",0,,,00:00:45,false,false,false,,,,5,7,5,6
"Helkropp, maratonfas",1712742961796,1712745678181,Sidoplanka,,"73,5",0,,,00:00:45,false,false,false,,,,5,7,5,6
Discogym 2024,1712138094333,1712139948704,Bänkpress,20,,,,10,,true,false,false,,,,5,7,7,7
Discogym 2024,1712138094333,1712139948704,Bänkpress,"42,5",,,,8,,false,false,false,,,,5,7,7,7
Discogym 2024,1712138094333,1712139948704,Bänkpress,"42,5",,,,7,,false,false,false,,,,5,7,7,7
Discogym 2024,1712138094333,1712139948704,Bänkpress,"42,5",,,,6,,false,false,false,,,,5,7,7,7
Discogym 2024,1712138094333,1712139948704,Kabelrodd med smalt grepp,50,,,,12,,false,false,false,,,,5,7,7,7
Discogym 2024,1712138094333,1712139948704,Kabelrodd med smalt grepp,50,,,,10,,false,false,false,,,,5,7,7,7
Discogym 2024,1712138094333,1712139948704,Kabelrodd med smalt grepp,50,,,,8,,false,false,false,,,,5,7,7,7
Discogym 2024,1712138094333,1712139948704,Press,"22,5",,,,10,,false,false,false,,,,5,7,7,7
Discogym 2024,1712138094333,1712139948704,Press,"22,5",,,,8,,false,false,false,,,,5,7,7,7
Discogym 2024,1712138094333,1712139948704,Press,"22,5",,,,5,,false,false,false,,,,5,7,7,7
Discogym 2024,1712138094333,1712139948704,Skivstångscurl,20,,,,9,,false,false,false,,,,5,7,7,7
Discogym 2024,1712138094333,1712139948704,Dips,,"73,5",0,,8,,false,true,false,,,,5,7,7,7
Discogym 2024,1712138094333,1712139948704,Chins,,"73,5",0,,3,,false,false,false,,,,5,7,7,7
Discogym 2024,1712138094333,1712139948704,Chins,,"73,5",0,,2,,false,false,false,,,,5,7,7,7
Discogym 2024,1712138094333,1712139948704,Chins,,"73,5",0,,1,,false,false,false,,,,5,7,7,7
Discogym 2024,1712138094333,1712139948704,Triceps pushdown med rep,"17,5",,,,6,,false,false,false,,,,5,7,7,7
Discogym 2024,1712138094333,1712139948704,Triceps pushdown med rep,"12,5",,,,8,,false,false,false,,,,5,7,7,7
Discogym 2024,1712138094333,1712139948704,Planka,,"73,5",0,,,00:01:26,false,false,false,,,,5,7,7,7
"Helkropp, maratonfas",1711365294739,1711367734964,Bänkpress,20,,,,10,,true,false,false,,,,6,6,6,8
"Helkropp, maratonfas",1711365294739,1711367734964,Bänkpress,"42,5",,,,8,,false,false,false,,,,6,6,6,8
"Helkropp, maratonfas",1711365294739,1711367734964,Bänkpress,"42,5",,,,8,,false,false,false,,,,6,6,6,8
"Helkropp, maratonfas",1711365294739,1711367734964,Marklyft,50,,,,10,,true,false,false,,,,6,6,6,8
"Helkropp, maratonfas",1711365294739,1711367734964,Marklyft,75,,,,8,,false,false,false,,,,6,6,6,8
"Helkropp, maratonfas",1711365294739,1711367734964,Marklyft,75,,,,8,,false,false,false,,,,6,6,6,8
"Helkropp, maratonfas",1711365294739,1711367734964,Skivstångsrodd,50,,,,8,,false,false,false,,,,6,6,6,8
"Helkropp, maratonfas",1711365294739,1711367734964,Press,20,,,,10,,true,false,false,,,,6,6,6,8
"Helkropp, maratonfas",1711365294739,1711367734964,Press,"22,5",,,,8,,false,false,false,,,,6,6,6,8
"Helkropp, maratonfas",1711365294739,1711367734964,Press,"22,5",,,,8,,false,false,false,,,,6,6,6,8
"Helkropp, maratonfas",1711365294739,1711367734964,Enbensböj,,"73,5",,35,6,,true,false,false,,,,6,6,6,8
"Helkropp, maratonfas",1711365294739,1711367734964,Utfall med hantlar,"17,5",,,,7,,false,false,false,,,,6,6,6,8
"Helkropp, maratonfas",1711365294739,1711367734964,Chins,,"73,5",0,,4,,false,false,false,,,,6,6,6,8
"Helkropp, maratonfas",1711365294739,1711367734964,Chins,,"73,5",0,,3,,false,false,false,,,,6,6,6,8
"Helkropp, maratonfas",1711365294739,1711367734964,Chins,,"73,5",0,,2,,false,false,false,,,,6,6,6,8
"Helkropp, maratonfas",1711365294739,1711367734964,Dips,,"73,5",0,,11,,false,false,false,,,,6,6,6,8
"Helkropp, maratonfas",1711365294739,1711367734964,Planka,,"73,5",0,,,00:01:24,false,false,false,,,,6,6,6,8
"Helkropp, maratonfas",1711365294739,1711367734964,Sidoplanka,,"73,5",0,,,00:00:44,false,false,false,,,,6,6,6,8
"Helkropp, maratonfas",1711365294739,1711367734964,Sidoplanka,,"73,5",0,,,00:00:44,false,false,false,,,,6,6,6,8
"Helkropp, maratonfas",1710932188613,1710934702875,Bänkpress,20,,,,10,,true,false,false,,,,5,2,6,3
"Helkropp, maratonfas",1710932188613,1710934702875,Bänkpress,"42,5",,,,8,,false,false,false,,,,5,2,6,3
"Helkropp, maratonfas",1710932188613,1710934702875,Bänkpress,"42,5",,,,8,,false,false,false,,,,5,2,6,3
"Helkropp, maratonfas",1710932188613,1710934702875,Marklyft,50,,,,10,,true,false,false,,,,5,2,6,3
"Helkropp, maratonfas",1710932188613,1710934702875,Marklyft,75,,,,8,,false,false,false,,,,5,2,6,3
"Helkropp, maratonfas",1710932188613,1710934702875,Marklyft,75,,,,8,,false,false,false,,,,5,2,6,3
"Helkropp, maratonfas",1710932188613,1710934702875,Skivstångsrodd,50,,,,8,,false,false,false,,,,5,2,6,3
"Helkropp, maratonfas",1710932188613,1710934702875,Press,20,,,,8,,true,false,false,,,,5,2,6,3
"Helkropp, maratonfas",1710932188613,1710934702875,Press,"22,5",,,,8,,false,false,false,,,,5,2,6,3
"Helkropp, maratonfas",1710932188613,1710934702875,Press,"22,5",,,,6,,false,false,false,,,,5,2,6,3
"Helkropp, maratonfas",1710932188613,1710934702875,Enbensböj,,"73,5",,35,5,,true,false,false,,,,5,2,6,3
"Helkropp, maratonfas",1710932188613,1710934702875,Utfall med hantlar,"17,5",,,,6,,false,false,false,,,,5,2,6,3
"Helkropp, maratonfas",1710932188613,1710934702875,Latsdrag,50,,,,10,,false,false,false,,,,5,2,6,3
"Helkropp, maratonfas",1710932188613,1710934702875,Latsdrag,50,,,,10,,false,false,false,,,,5,2,6,3
"Helkropp, maratonfas",1710932188613,1710934702875,Latsdrag,50,,,,7,,false,false,false,,,,5,2,6,3
"Helkropp, maratonfas",1710932188613,1710934702875,Dips,,"73,5",0,,10,,false,false,false,,,,5,2,6,3
"Helkropp, maratonfas",1710932188613,1710934702875,Planka,,"73,5",0,,,00:01:22,false,false,false,,,,5,2,6,3
"Helkropp, maratonfas",1710932188613,1710934702875,Sidoplanka,,"73,5",0,,,00:00:42,false,false,false,,,,5,2,6,3
"Helkropp, maratonfas",1710932188613,1710934702875,Sidoplanka,,"73,5",0,,,00:00:42,false,false,false,,,,5,2,6,3
"Helkropp, maratonfas",1710327314661,1710329862315,Bänkpress,20,,,,10,,true,false,false,,,Obs! Automatiska vikter enl historik och algoritm enl strenghtlog!,5,5,5,5
"Helkropp, maratonfas",1710327314661,1710329862315,Bänkpress,40,,,,8,,false,false,false,,,Obs! Automatiska vikter enl historik och algoritm enl strenghtlog!,5,5,5,5
"Helkropp, maratonfas",1710327314661,1710329862315,Bänkpress,40,,,,10,,false,false,false,,,Obs! Automatiska vikter enl historik och algoritm enl strenghtlog!,5,5,5,5
"Helkropp, maratonfas",1710327314661,1710329862315,Marklyft,50,,,,10,,true,false,false,,,Obs! Automatiska vikter enl historik och algoritm enl strenghtlog!,5,5,5,5
"Helkropp, maratonfas",1710327314661,1710329862315,Marklyft,75,,,,8,,false,false,false,,,Obs! Automatiska vikter enl historik och algoritm enl strenghtlog!,5,5,5,5
"Helkropp, maratonfas",1710327314661,1710329862315,Marklyft,75,,,,8,,false,false,false,,,Obs! Automatiska vikter enl historik och algoritm enl strenghtlog!,5,5,5,5
"Helkropp, maratonfas",1710327314661,1710329862315,Skivstångsrodd,50,,,,5,,false,false,false,,,Obs! Automatiska vikter enl historik och algoritm enl strenghtlog!,5,5,5,5
"Helkropp, maratonfas",1710327314661,1710329862315,Press,20,,,,10,,true,false,false,,,Obs! Automatiska vikter enl historik och algoritm enl strenghtlog!,5,5,5,5
"Helkropp, maratonfas",1710327314661,1710329862315,Press,20,,,,8,,false,false,false,,,Obs! Automatiska vikter enl historik och algoritm enl strenghtlog!,5,5,5,5
"Helkropp, maratonfas",1710327314661,1710329862315,Press,20,,,,8,,false,false,false,,,Obs! Automatiska vikter enl historik och algoritm enl strenghtlog!,5,5,5,5
"Helkropp, maratonfas",1710327314661,1710329862315,Enbensböj,,"73,5",,35,6,,true,false,false,,,Obs! Automatiska vikter enl historik och algoritm enl strenghtlog!,5,5,5,5
"Helkropp, maratonfas",1710327314661,1710329862315,Utfall med hantlar,15,,,,8,,false,false,false,,,Obs! Automatiska vikter enl historik och algoritm enl strenghtlog!,5,5,5,5
"Helkropp, maratonfas",1710327314661,1710329862315,Chins,,"73,5",0,,4,,false,false,false,,,Obs! Automatiska vikter enl historik och algoritm enl strenghtlog!,5,5,5,5
"Helkropp, maratonfas",1710327314661,1710329862315,Chins,,"73,5",0,,2,,false,false,false,,,Obs! Automatiska vikter enl historik och algoritm enl strenghtlog!,5,5,5,5
"Helkropp, maratonfas",1710327314661,1710329862315,Chins,,"73,5",0,,1,,false,false,false,,,Obs! Automatiska vikter enl historik och algoritm enl strenghtlog!,5,5,5,5
"Helkropp, maratonfas",1710327314661,1710329862315,Dips,,"73,5",0,,9,,false,false,false,,,Obs! Automatiska vikter enl historik och algoritm enl strenghtlog!,5,5,5,5
"Helkropp, maratonfas",1710327314661,1710329862315,Planka,,"73,5",0,,,00:01:20,false,false,false,,,Obs! Automatiska vikter enl historik och algoritm enl strenghtlog!,5,5,5,5
"Helkropp, maratonfas",1710327314661,1710329862315,Sidoplanka,,"73,5",0,,,00:00:40,false,false,false,,,Obs! Automatiska vikter enl historik och algoritm enl strenghtlog!,5,5,5,5
"Helkropp, maratonfas",1710327314661,1710329862315,Sidoplanka,,"73,5",0,,,00:00:40,false,false,false,,,Obs! Automatiska vikter enl historik och algoritm enl strenghtlog!,5,5,5,5
Discogym 2024,1709550456027,1709552441958,Liggande hantelpress,"12,5",,,,8,,false,false,false,,,,6,5,2,5
Discogym 2024,1709550456027,1709552441958,Liggande hantelpress,"12,5",,,,7,,false,false,false,,,,6,5,2,5
Discogym 2024,1709550456027,1709552441958,Liggande hantelpress,"12,5",,,,6,,false,false,false,,,,6,5,2,5
Discogym 2024,1709550456027,1709552441958,Skivstångsrodd,50,,,,5,,false,false,false,,,,6,5,2,5
Discogym 2024,1709550456027,1709552441958,Skivstångsrodd,50,,,,5,,false,false,false,,,,6,5,2,5
Discogym 2024,1709550456027,1709552441958,Skivstångsrodd,50,,,,5,,false,false,false,,,,6,5,2,5
Discogym 2024,1709550456027,1709552441958,Press,20,,,,8,,false,false,false,,,,6,5,2,5
Discogym 2024,1709550456027,1709552441958,Press,20,,,,8,,false,false,false,,,,6,5,2,5
Discogym 2024,1709550456027,1709552441958,Press,20,,,,10,,false,false,false,,,,6,5,2,5
Discogym 2024,1709550456027,1709552441958,Skivstångscurl,20,,,,8,,false,false,false,,,,6,5,2,5
Discogym 2024,1709550456027,1709552441958,Dips,,"73,5",0,,9,,false,false,false,,,,6,5,2,5
Discogym 2024,1709550456027,1709552441958,Chins,,"73,5",0,,3,,false,false,false,,,,6,5,2,5
Discogym 2024,1709550456027,1709552441958,Chins,,"73,5",0,,2,,false,false,false,,,,6,5,2,5
Discogym 2024,1709550456027,1709552441958,Chins,,"73,5",0,,2,,false,false,false,,,,6,5,2,5
Discogym 2024,1709550456027,1709552441958,Triceps pushdown med rep,"17,5",,,,10,,false,false,false,,,,6,5,2,5
Discogym 2024,1709550456027,1709552441958,Planka,,"73,5",0,,,00:01:20,false,false,false,,,,6,5,2,5
Discogym 2024,1709550456027,1709552441958,Sidoplanka,,"73,5",0,,,00:00:40,false,false,false,,,,6,5,2,5
Discogym 2024,1709550456027,1709552441958,Sidoplanka,,"73,5",0,,,00:00:42,false,false,false,,,,6,5,2,5
Golden 5,1709205921540,1709208480000,Bänkpress,20,,,,10,,true,false,false,,,,6,5,5,6
Golden 5,1709205921540,1709208480000,Bänkpress,40,,,,8,,false,false,false,,,,6,5,5,6
Golden 5,1709205921540,1709208480000,Bänkpress,40,,,,8,,false,false,false,,,,6,5,5,6
Golden 5,1709205921540,1709208480000,Bänkpress,40,,,,8,,false,false,false,,,,6,5,5,6
Golden 5,1709205921540,1709208480000,Marklyft,50,,,,10,,true,false,false,,,,6,5,5,6
Golden 5,1709205921540,1709208480000,Marklyft,80,,,,4,,false,false,false,,,,6,5,5,6
Golden 5,1709205921540,1709208480000,Marklyft,80,,,,4,,false,false,false,,,,6,5,5,6
Golden 5,1709205921540,1709208480000,Marklyft,80,,,,3,,false,false,false,,,,6,5,5,6
Golden 5,1709205921540,1709208480000,Press,25,,,,6,,false,false,false,,,,6,5,5,6
Golden 5,1709205921540,1709208480000,Press,25,,,,5,,false,false,false,,,,6,5,5,6
Golden 5,1709205921540,1709208480000,Press,25,,,,4,,false,false,false,,,,6,5,5,6
Golden 5,1709205921540,1709208480000,Knäböj,20,,,,10,,true,false,false,,,,6,5,5,6
Golden 5,1709205921540,1709208480000,Knäböj,40,,,,8,,false,false,false,,,,6,5,5,6
Golden 5,1709205921540,1709208480000,Knäböj,40,,,,8,,false,false,false,,,,6,5,5,6
Golden 5,1709205921540,1709208480000,Knäböj,40,,,,8,,false,false,false,,,,6,5,5,6
Golden 5,1709205921540,1709208480000,Chins,,"73,5",0,,4,,false,false,false,,,,6,5,5,6
Golden 5,1709205921540,1709208480000,Chins,,"73,5",0,,3,,false,false,false,,,,6,5,5,6
Golden 5,1709205921540,1709208480000,Chins,,"73,5",0,,2,,false,false,false,,,,6,5,5,6
Discogym 2024,1708686291442,1708688320187,Bänkpress,20,,,,10,,true,false,false,,,,6,5,3,5
Discogym 2024,1708686291442,1708688320187,Bänkpress,40,,,,8,,false,false,false,,,,6,5,3,5
Discogym 2024,1708686291442,1708688320187,Bänkpress,40,,,,8,,false,false,false,,,,6,5,3,5
Discogym 2024,1708686291442,1708688320187,Bänkpress,40,,,,7,,false,false,false,,,,6,5,3,5
Discogym 2024,1708686291442,1708688320187,Kabelrodd med smalt grepp,50,,,,10,,false,false,false,,,,6,5,3,5
